,incident_id,date,state,city_or_county,address,latitude,longitude,zip,congressional_district,n_killed,n_injured,killed_and_injured,n_guns_involved,handgun,shotgun,assault_rifle,stolen,not_stolen,male,female,participant_count,participant_avg_age,Gun Freedom Score,Mean income (dollars),democrat,PVI #,extreme_left,extreme_right
1516,698629,11/10/2016,Texas,Amarillo,4100 block of Brook Hollow,,,99929,,4,0,4,1.0,0,0,0,0,0,1,1,4,12.8,6.8,65426,0,0,0,0
1517,697313,11/10/2016,Pennsylvania,Canonsburg,120 Woodcrest Drive,40.2643,-80.1987,33101,18.0,3,1,4,1.0,0,0,0,0,0,1,1,3,42.3,7.4,-,1,11,0,0
1518,699863,11/11/2016,Texas,Houston,7705 Channelside Street,29.7169,-95.2832,77577,29.0,0,4,4,1.0,0,0,0,0,0,1,0,1,0.0,6.8,94402,1,19,0,0
1519,698255,11/11/2016,Idaho,Boise,W Irving St and N Wilson St,43.6152,-116.235,83850,2.0,2,2,4,1.0,0,0,0,0,0,1,0,1,33.0,8.73,55299,0,17,0,0
1520,699303,11/12/2016,Connecticut,Bridgeport,2500 Park Avenue,41.1926,-73.2146,11751,4.0,0,5,5,1.0,0,0,0,0,0,1,1,2,16.0,4.1,111119,1,7,0,0
1521,698942,11/12/2016,Missouri,Kansas City,E. 100th Street and Richmond Avenue,,,99929,,1,3,4,2.0,0,0,0,0,0,1,0,1,53.0,7.4,65426,0,0,0,0
1522,700363,11/12/2016,Missouri,Kansas City,21st St and Cleveland Ave,39.0862,-94.5382,75651,5.0,1,3,4,1.0,0,0,0,0,0,1,1,2,24.5,7.4,63269,1,7,0,0
1523,699033,11/12/2016,California,Sacramento,8600 block of Ardith Drive,38.4564,-121.384,95242,7.0,1,5,6,1.0,0,0,0,0,0,1,1,6,26.8,3.85,85739,1,3,0,0
1524,700232,11/13/2016,California,San Diego,3800 block of Marlborough Avenue,32.7478,-117.10600000000001,92567,51.0,3,2,5,1.0,1,0,0,0,0,1,1,5,39.4,3.85,66961,1,22,0,0
1525,699332,11/13/2016,Texas,San Antonio,8000 Midcrown,29.506999999999998,-98.3812,67061,28.0,0,4,4,1.0,0,0,0,0,0,1,1,1,0.0,6.8,48078,1,9,0,0
1526,699605,11/13/2016,Florida,Jacksonville,5105 Cleveland Rd,30.3648,-81.706,24816,5.0,3,2,5,1.0,1,0,0,0,0,1,1,6,20.8,6.45,N,1,12,0,0
1527,699316,11/13/2016,Florida,Orlando,Conley Street and South Ivey Lane,28.5325,-81.4343,32033,5.0,0,4,4,1.0,0,0,0,0,0,1,1,4,23.8,6.45,55502,1,12,0,0
1528,702958,11/17/2016,Virginia,Stafford,8 Wilderness Ct,,,99929,,4,0,4,1.0,0,0,0,0,0,1,1,4,17.8,6.9,65426,0,0,0,0
1529,703245,11/17/2016,Tennessee,Dyersburg,160 Longfellow,36.0293,-89.3647,61315,8.0,1,7,8,3.0,0,0,0,0,0,1,1,9,24.6,8.13,62591,0,19,0,0
1530,704568,11/18/2016,Illinois,Chicago,5000 block of West Wabansia,41.9116,-87.7512,35446,7.0,0,4,4,1.0,0,0,0,0,0,1,1,4,19.3,4.2,54740,1,38,1,0
1531,708421,11/22/2016,California,Los Angeles,1400 block of East 51st Street,33.9965,-118.25,90059,40.0,1,3,4,1.0,0,0,0,0,0,1,1,4,28.5,3.85,50456,1,33,0,0
1532,708392,11/22/2016,Florida,Clewiston,1068 Harlem Academy Avenue,26.7371,-80.9531,43914,20.0,1,4,5,1.0,0,0,0,0,0,1,0,4,25.3,6.45,N,1,31,0,0
1533,708777,11/23/2016,Mississippi,Olive Branch,928 Cross Road,34.9898,-89.7674,39176,1.0,0,4,4,1.0,0,0,0,0,0,1,0,1,31.0,7.4,63515,0,16,0,0
1534,709276,11/24/2016,New York,Albany,77 Central Ave,42.6591,-73.7658,10601,20.0,1,3,4,1.0,0,0,0,0,0,1,1,2,23.5,4.6,127699,1,7,0,0
1535,709370,11/24/2016,Kentucky,Louisville,4501 W Broadway,38.2506,-85.82700000000001,46992,3.0,2,4,6,1.0,0,0,0,0,0,1,0,3,28.0,7.4,60301,1,6,0,0
1536,710885,11/25/2016,Alaska,Fairbanks,433 Harold Bentley Ave,64.86,-147.704,99703,1.0,4,0,4,1.0,0,0,0,0,0,1,1,4,24.5,8.0,70229,0,9,0,0
1537,710467,11/25/2016,Louisiana,New Orleans,Magnolia Street and Felicity Street,29.9442,-90.0864,53588,2.0,0,4,4,1.0,0,0,0,0,0,1,1,1,25.0,6.9,69657,1,25,0,0
1538,710732,11/26/2016,Illinois,Chicago,8800 block of S Exchange Ave,41.7354,-87.5532,60617,2.0,1,5,6,1.0,0,0,0,0,0,1,1,6,21.5,4.2,50023,1,29,0,0
1539,711597,11/27/2016,Louisiana,New Orleans,100 block of Bourbon Street,29.9542,-90.0692,62095,2.0,1,9,10,2.0,0,0,0,0,0,1,1,13,22.9,6.9,56372,1,25,0,0
1540,711744,11/27/2016,Missouri,Kansas City,Gregory and Prospect,38.998000000000005,-94.5569,51462,5.0,0,7,7,1.0,0,0,0,0,0,0,0,1,0.0,7.4,58342,1,7,0,0
1541,712776,11/28/2016,California,Wilmington,1067 McDonald Avenue,33.7832,-118.272,97886,44.0,0,4,4,1.0,0,0,0,0,0,1,1,1,0.0,3.85,63504,1,35,1,0
1542,712796,11/28/2016,Texas,Mission (Palmview),1840 West Palma Vista Drive,26.2335,-98.3845,76455,28.0,1,3,4,1.0,1,0,0,0,0,1,0,5,38.8,6.8,66326,1,9,0,0
1543,713445,11/28/2016,California,San Pedro,300 block of West 2nd Street,33.7424,-118.28399999999999,90248,44.0,0,4,4,1.0,0,0,0,0,0,1,1,1,0.0,3.85,71384,1,35,1,0
1544,715101,11/30/2016,Maryland,Baltimore,2901 Garrison Blvd,39.3205,-76.6771,17361,7.0,2,4,6,1.0,0,0,0,0,0,1,1,5,35.8,5.1,94581,1,26,0,0
1545,716001,12/1/2016,California,Clearlake Oaks,,39.0455,-122.62799999999999,98370,3.0,1,3,4,1.0,0,1,0,0,0,1,1,3,25.3,3.85,86901,1,5,0,0
1546,717616,12/2/2016,New Jersey,Bloomfield,3 1st Ave,40.7701,-74.1891,12525,10.0,0,6,6,3.0,0,0,0,0,0,0,0,1,0.0,4.1,97991,1,36,1,0
1547,717873,12/3/2016,California,Los Angeles,91st Street and Western Avenue,33.9545,-118.309,90062,43.0,0,6,6,1.0,0,0,1,0,0,0,0,1,0.0,3.85,48692,1,29,0,0
1548,717897,12/4/2016,Indiana,Elkhart,1807 DeCamp Avenue,41.6681,-85.9597,32455,2.0,1,3,4,1.0,0,0,0,0,0,1,1,4,24.0,6.8,40171,0,11,0,0
1549,719128,12/5/2016,New Mexico,Albuquerque,1532 Stagecoach Lane,35.0483,-106.49,87111,1.0,4,1,5,1.0,0,0,0,0,0,1,1,5,20.2,7.4,89877,1,7,0,0
1550,720291,12/5/2016,Kentucky,Lexington,400 block of Kenton Street,38.0533,-84.4923,37763,6.0,1,3,4,1.0,0,0,0,0,0,1,1,3,14.0,7.4,72789,0,9,0,0
1551,725323,12/9/2016,Texas,Channelview,15300 block of Market,29.7717,-95.1392,56283,36.0,4,0,4,1.0,0,0,0,0,0,1,1,1,0.0,6.8,61814,0,26,0,1
1552,722452,12/9/2016,California,Fresno,842 Fresno Street,36.7277,-119.803,93704,16.0,0,4,4,1.0,0,0,0,0,0,1,1,1,0.0,3.85,65099,1,9,0,0
1553,723649,12/11/2016,New York,Brooklyn,192 Knickerbocker Ave,40.7036,-73.9272,12007,7.0,0,4,4,1.0,0,0,0,0,0,1,0,4,37.0,4.6,-,1,38,1,0
1554,725338,12/11/2016,North Carolina,Rocky Mount,1200 block of East Highland Ave,35.9468,-77.7798,14546,1.0,0,4,4,1.0,0,0,0,0,0,1,0,4,27.8,6.9,64887,1,17,0,0
1555,723643,12/11/2016,Florida,Orlando (Pine Hills),4305 N Pine Hills Rd,28.596,-81.45100000000001,44718,5.0,1,4,5,1.0,0,0,0,0,0,1,0,2,31.0,6.45,108854,1,12,0,0
1556,723292,12/11/2016,Maryland,Baltimore,3916 South Hanover Street,39.235,-76.6114,17860,2.0,0,5,5,1.0,0,0,0,0,0,1,1,5,34.8,5.1,68675,1,11,0,0
1557,724667,12/12/2016,California,Sacramento,4800 block of Myrtle Avenue,38.6537,-121.353,95209,6.0,1,3,4,1.0,0,0,0,0,0,1,1,7,25.1,3.85,84556,1,21,0,0
1558,724930,12/12/2016,Louisiana,Lafayette,350 Michael Ann Dr,30.2629,-91.9766,65251,3.0,0,4,4,1.0,0,0,0,0,0,0,0,1,0.0,6.9,62993,0,20,0,1
1559,726945,12/15/2016,North Carolina,Charlotte,6500 block of Spring Garden Lane,35.2753,-80.7782,43948,12.0,2,2,4,1.0,0,0,0,0,0,1,1,4,36.3,6.9,53596,1,18,0,0
1560,727555,12/16/2016,Illinois,Chicago,13th and South Kedzie,41.8646,-87.7056,49877,7.0,0,4,4,1.0,0,0,0,0,0,1,0,4,19.3,4.2,31850,1,38,1,0
1561,727544,12/16/2016,Illinois,Chicago,4300 block of South Rockwell,41.8156,-87.6895,60953,4.0,2,2,4,1.0,0,0,0,0,0,1,0,4,24.8,4.2,50032,1,33,0,0
1562,728286,12/17/2016,North Carolina,Charlotte,4115 N. Tryon Street,35.2578,-80.7963,43912,12.0,0,4,4,1.0,0,0,0,0,0,1,0,2,15.5,6.9,56679,1,18,0,0
1563,727759,12/17/2016,Illinois,Chicago (Roseland),100 block of West 105th Street,41.7037,-87.6259,60603,2.0,5,0,5,1.0,0,0,0,0,0,1,1,6,31.5,4.2,218498,1,29,0,0
1564,731144,12/22/2016,Texas,San Antonio,5400 block of Stonybrook Drive,29.365,-98.6011,73731,20.0,2,2,4,2.0,1,0,0,0,0,1,0,2,21.5,6.8,50768,1,10,0,0
1565,732941,12/23/2016,North Carolina,Plymouth,213 Rankin Lane,35.8663,-76.7412,20715,1.0,0,4,4,1.0,0,0,0,0,0,1,0,1,0.0,6.9,121179,1,17,0,0
1566,732263,12/23/2016,Alabama,Birmingham,3813 Richard Arrington Boulevard North,33.5384,-86.7826,37243,7.0,1,3,4,1.0,1,0,0,0,0,1,1,1,51.0,7.4,-,1,20,0,0
1567,732574,12/23/2016,Illinois,Chicago,4900 block of West Hubbard,41.89,-87.6585,60642,7.0,0,4,4,1.0,0,0,0,0,0,1,0,4,16.5,4.2,112294,1,38,1,0
1568,733176,12/24/2016,North Carolina,Wilson,2241 Banks Lane East,35.734,-77.8724,23117,1.0,4,0,4,1.0,0,0,0,0,0,1,1,5,36.2,6.9,78732,1,17,0,0
1569,732927,12/24/2016,North Carolina,Madison,490 K Ford Rd,36.3893,-80.0078,29461,6.0,0,7,7,2.0,1,0,0,0,0,1,1,1,18.0,6.9,65140,0,9,0,0
1570,733599,12/25/2016,New York,Mount Vernon,4 North 3rd Avenue,40.9125,-73.8365,11418,16.0,1,5,6,1.0,1,0,0,0,0,1,0,2,37.5,4.6,79022,1,24,0,0
1571,734157,12/25/2016,Illinois,Chicago,8600 block of South Maryland Avenue,41.7383,-87.6039,60912,1.0,3,4,7,1.0,0,0,0,0,0,1,1,7,27.7,4.2,55565,1,27,0,0
1572,735947,12/25/2016,Alabama,Ozark,858 US-231,31.4499,-85.6612,32401,2.0,0,4,4,1.0,0,0,0,0,0,1,0,1,25.0,7.4,49357,0,16,0,0
1573,736690,12/28/2016,Georgia,Columbus,2914 10th Street,32.4649,-84.949,30241,2.0,1,4,5,1.0,0,0,0,0,0,1,0,1,19.0,7.05,55191,1,6,0,0
1574,738041,12/30/2016,Ohio,Mansfield,3230 Possum Run Rd,40.6728,-82.4973,33618,12.0,0,5,5,1.0,0,0,0,0,0,1,0,5,17.8,7.4,96473,0,7,0,0
1575,737991,12/30/2016,Alabama,Montgomery,100 block of Longbrook Drive,32.4251,-86.2918,49626,2.0,2,2,4,1.0,0,0,0,0,0,1,1,1,0.0,7.4,46817,0,16,0,0
1576,738576,12/30/2016,Connecticut,Wallingford,95 S Turnpike Road,41.4494,-72.8436,05747,3.0,2,2,4,1.0,0,0,0,0,0,1,0,2,25.5,4.1,53197,1,9,0,0
1577,738749,12/31/2016,Texas,Houston,3704 Fannin Street,29.738000000000003,-95.3788,77051,18.0,1,3,4,2.0,0,0,0,0,0,1,0,4,27.8,6.8,40955,1,27,0,0
1578,740447,12/31/2016,Georgia,Lenox (El Dorado),27 Briarwood Ct,31.3562,-83.4982,31020,8.0,2,2,4,1.0,0,0,0,0,0,1,1,4,47.0,7.05,65098,0,15,0,0
1579,739766,1/1/2017,Florida,Miami,8000 block of NW 14th Ave,25.8688,-80.2221,33314,24.0,0,7,7,1.0,0,0,0,0,0,1,1,7,22.9,6.45,53404,1,34,1,0
1580,743282,1/1/2017,Mississippi,Winstonville,114 North Greyer Street,33.914,-90.7515,61284,2.0,0,5,5,1.0,0,0,0,0,0,1,1,1,0.0,7.4,96056,1,14,0,0
1581,739451,1/1/2017,Texas,Dallas,9220 Skillman Street,32.9027,-96.7145,56574,5.0,1,3,4,1.0,0,0,0,0,0,1,0,1,19.0,6.8,66415,0,16,0,0
1582,740442,1/1/2017,South Carolina,West Columbia,1100 block of Old Barnwell Road,33.9428,-81.1725,29921,2.0,4,0,4,1.0,0,0,0,0,0,1,1,4,14.0,6.3,38394,0,12,0,0
1583,739405,1/1/2017,Illinois,Rockford,700 W Riverside Blvd,42.3157,-89.0759,62892,16.0,1,4,5,1.0,0,0,0,0,0,1,0,5,33.2,4.2,64497,0,8,0,0
1584,744381,1/3/2017,Oregon,Hubbard,18950 Fobert Rd NE,45.1936,-122.76799999999999,97225,5.0,4,0,4,1.0,0,1,0,0,0,1,1,4,17.3,7.4,101343,1,0,0,0
1585,742001,1/3/2017,Texas,Allen,500 block of Hawthorne Drive,33.0843,-96.6665,57246,3.0,0,4,4,1.0,0,0,0,0,0,1,0,1,20.0,6.8,90705,0,13,0,0
1586,742542,1/4/2017,California,Fontana,14520 Village Drive,34.0442,-117.485,99208,35.0,3,1,4,1.0,0,0,0,0,0,1,1,1,73.0,3.85,74143,1,19,0,0
1587,744799,1/6/2017,California,Pasadena,100 block of W Claremont St,34.1667,-118.15299999999999,93534,27.0,2,2,4,1.0,0,0,0,0,0,1,1,8,27.3,3.85,54196,1,16,0,0
1588,743995,1/6/2017,Florida,Fort Lauderdale,100 Terminal Dr,26.0698,-80.1367,33160,23.0,5,6,11,1.0,1,0,0,0,0,1,1,8,61.3,6.45,88567,1,11,0,0
1589,745236,1/7/2017,Michigan,Flint,2500 block of Churchill Ave,43.0341,-83.6588,48529,5.0,1,3,4,1.0,0,0,0,0,0,1,0,1,18.0,6.3,40143,1,5,0,0
1590,745687,1/8/2017,Kentucky,Morehead,1090 Island Fork Road,38.3305,-83.4417,43160,5.0,3,1,4,1.0,0,0,0,0,0,1,1,3,51.3,7.4,57277,0,31,0,1
1591,748479,1/10/2017,Colorado,Colorado Springs,3655 El Morro Rd,38.8013,-104.762,82215,5.0,4,0,4,1.0,0,0,0,0,0,1,1,4,17.0,7.65,95286,0,14,0,0
1592,748348,1/11/2017,Illinois,Chicago,4200 block of S Talman,41.8173,-87.6911,60428,4.0,1,3,4,1.0,0,0,0,0,0,1,0,4,20.8,4.2,49597,1,33,0,0
1593,748152,1/11/2017,New Jersey,Newark,Hawkins Street and Christie Street,40.7279,-74.1388,07105,8.0,1,3,4,1.0,0,0,0,0,0,1,0,5,17.6,4.1,57011,1,27,0,0
1594,749769,1/12/2017,California,Salinas,500 block of Sunrise St,36.6852,-121.61399999999999,95690,20.0,2,2,4,1.0,0,0,0,0,0,1,0,2,26.0,3.85,88801,1,23,0,0
1595,749361,1/12/2017,Missouri,Kansas City,8607 E 61st Terrace,39.0128,-94.4875,64134,5.0,3,2,5,1.0,0,0,0,0,0,1,1,5,20.2,7.4,48472,1,7,0,0
1596,750232,1/13/2017,Kentucky,Williamsburg (Savoy),2000 block of U.S. 25,36.7182,-84.1575,43527,5.0,3,1,4,1.0,0,0,0,0,0,1,1,4,30.8,7.4,53674,0,31,0,1
1597,751367,1/15/2017,Mississippi,Magnolia,6000 block of Church Road,31.1285,-90.53399999999999,72472,3.0,1,4,5,1.0,0,0,0,0,0,1,0,5,35.8,7.4,46039,0,13,0,0
1598,751064,1/15/2017,Illinois,Chicago,3400 block of West Madison,41.8809,-87.711,60484,7.0,1,3,4,1.0,0,0,0,0,0,1,1,4,34.0,4.2,60575,1,38,1,0
1599,752249,1/15/2017,Colorado,Capulin,County Road Y,37.2836,-106.111,88342,3.0,3,1,4,1.0,0,0,0,0,0,1,1,5,40.0,7.65,35232,0,6,0,0
1600,752756,1/16/2017,Texas,Houston,8535 Martin Luther King Boulevard,29.6595,-95.3364,51527,9.0,0,4,4,1.0,0,0,0,0,0,1,1,3,15.7,6.8,45355,1,29,0,0
1601,752222,1/16/2017,Florida,Miami,6011 NW 32nd Ave,25.8297,-80.2489,24162,24.0,0,8,8,2.0,1,0,0,0,0,1,1,12,19.2,6.45,46761,1,34,1,0
1602,757955,1/20/2017,Mississippi,Como,Smart Road,34.5333,-89.7742,54531,2.0,1,4,5,2.0,1,0,1,0,0,1,0,1,0.0,7.4,76696,1,14,0,0
1603,756015,1/20/2017,California,Fresno,4700 block of E Montecito Ave,36.7341,-119.741,93601,16.0,0,4,4,1.0,0,0,0,0,0,1,0,4,26.0,3.85,79230,1,9,0,0
1604,756504,1/21/2017,Tennessee,Memphis,500 block of Delta Road,35.0181,-90.0785,54484,9.0,2,2,4,1.0,0,1,0,0,0,1,0,3,30.0,8.13,69866,1,28,0,0
1605,756526,1/21/2017,Florida,Boynton Beach,500 NE 2nd St,26.5308,-80.0617,33483,20.0,0,5,5,1.0,0,0,0,0,0,1,1,5,24.4,6.45,121064,1,31,0,0
1606,756801,1/21/2017,Georgia,Jonesboro,6510 Tara Blvd,33.5741,-84.3716,48831,13.0,0,6,6,1.0,0,0,0,0,0,0,0,1,0.0,7.05,52118,1,20,0,0
1607,757001,1/22/2017,Georgia,Atlanta,2841 Greenbriar Pkwy SW,33.6882,-84.4916,37763,5.0,3,1,4,1.0,0,0,0,0,0,1,0,3,25.7,7.05,72789,1,34,1,0
1608,757158,1/22/2017,Texas,Manvel,200 block of Oak Shore Dr,29.5144,-95.3748,56567,22.0,3,2,5,1.0,0,0,0,0,0,1,1,5,30.6,6.8,57398,0,10,0,0
1609,757032,1/22/2017,Illinois,Chicago (Englewood),1800 block of W 63rd,41.7796,-87.6693,60636,7.0,0,4,4,1.0,0,0,0,0,0,1,1,4,39.0,4.2,42623,1,38,1,0
1610,757153,1/22/2017,Texas,San Antonio,6909 N Loop 1604 E,29.5875,-98.4009,73006,35.0,1,3,4,4.0,1,0,0,0,0,1,1,3,37.0,6.8,48721,1,15,0,0
1611,760259,1/25/2017,Illinois,Chicago,500 block of E 75th St,41.7587,-87.6123,60425,1.0,0,6,6,1.0,0,0,0,0,0,1,1,6,21.3,4.2,67100,1,27,0,0
1612,760482,1/26/2017,Georgia,Albany,1510 Maryland Drive,31.5858,-84.1828,30088,2.0,2,3,5,1.0,0,0,0,0,0,1,1,4,35.0,7.05,53286,1,6,0,0
1613,1025158,1/27/2017,Washington,Bremerton,Tenino Dr W,47.5625,-122.82799999999999,97071,6.0,4,0,4,1.0,0,0,0,0,0,1,1,5,30.2,6.65,54059,1,6,0,0
1614,761973,1/27/2017,Tennessee,Brownsville,221 Morgan St,35.6059,-89.2319,61336,8.0,0,10,10,1.0,0,0,0,0,0,1,0,1,20.0,8.13,81663,0,19,0,0
1615,763206,1/27/2017,Texas,Mcallen,900 Block of N 3rd St,26.2493,-98.2137,73568,15.0,3,1,4,1.0,0,0,0,0,0,1,1,4,25.3,6.8,53100,1,7,0,0
1616,762706,1/29/2017,Arizona,Phoenix,3116 W Vogel,33.5722,-112.126,85087,6.0,1,3,4,1.0,0,0,0,0,0,1,1,2,16.5,9.33,83345,0,9,0,0
1617,762865,1/29/2017,Maryland,Bowie,6868 Race Track Rd,38.9841,-76.7295,14816,5.0,3,1,4,1.0,0,0,0,0,0,1,0,4,35.3,5.1,72265,1,16,0,0
1618,763313,1/29/2017,Louisiana,Shreveport,6363 Hearne Ave,32.4491,-93.7815,50065,4.0,1,4,5,1.0,0,0,0,0,0,1,1,2,23.0,6.9,41572,0,13,0,0
1619,764020,1/30/2017,Minnesota,Minneapolis (Crystal),5410 Lakeland Ave N,45.0516,-93.3536,65802,5.0,0,4,4,1.0,0,0,0,0,0,1,0,1,0.0,6.05,44524,1,26,0,0
1620,765559,1/31/2017,Tennessee,Memphis,1576 S White Station Rd,35.0888,-89.89200000000001,62670,9.0,0,4,4,1.0,0,0,1,0,0,1,1,4,23.3,8.13,80362,1,28,0,0
1621,765153,1/31/2017,District of Columbia,Washington,2900 block of Martin Luther King Jr Ave,38.8459,-76.9965,20745,1.0,0,4,4,1.0,0,0,0,0,0,1,1,1,17.0,2.0,65724,1,43,1,0
1622,768513,2/5/2017,Florida,Jupiter,1105 Mohawk St,26.9285,-80.1145,16133,18.0,3,1,4,6.0,1,1,1,0,0,1,1,6,24.2,6.45,60422,0,5,0,0
1623,768243,2/6/2017,Mississippi,Yazoo City,11th Street,32.8634,-90.4092,61482,2.0,4,0,4,1.0,0,0,0,0,0,1,0,5,32.0,7.4,55970,1,14,0,0
1624,768916,2/6/2017,Pennsylvania,Pittsburgh (Swissvale),801 Smokeywood Drive,40.4244,-79.8753,26374,14.0,2,2,4,2.0,0,0,0,0,0,1,0,2,18.5,7.4,53623,1,17,0,0
1625,772743,2/7/2017,Oklahoma,Morris,17000 block of U.S. 62,35.6098,-95.8909,74145,2.0,4,0,4,1.0,0,0,0,0,0,1,1,4,17.0,6.2,57657,0,24,0,1
1626,769859,2/7/2017,Arkansas,Little Rock,25 Par Drive,34.6721,-92.4265,50677,2.0,1,4,5,1.0,0,0,0,0,0,1,1,6,19.2,6.2,76656,0,7,0,0
1627,769511,2/7/2017,South Carolina,Columbia,5500 block of Fairfield Road,34.0593,-81.0257,44607,6.0,0,4,4,1.0,0,0,0,0,0,1,1,1,0.0,6.3,61331,1,19,0,0
1628,769889,2/8/2017,Ohio,Cleveland,16379 Euclid Ave,41.5463,-81.5663,32112,11.0,1,4,5,1.0,0,0,0,0,0,1,0,4,19.8,7.4,43889,1,32,0,0
1629,771826,2/9/2017,Mississippi,Jackson,3150 Robinson Road,32.3065,-90.23899999999999,63821,2.0,4,0,4,4.0,0,0,0,0,0,1,0,4,23.0,7.4,50880,1,14,0,0
1630,772067,2/10/2017,Louisiana,New Orleans,2nd St and Dryades St,29.9349,-90.0854,53588,2.0,1,5,6,1.0,0,0,0,0,0,1,1,5,34.6,6.9,69657,1,25,0,0
1631,772989,2/11/2017,Tennessee,Savannah,Clifton Road and Midway Drive,35.2353,-88.2328,38847,7.0,0,4,4,1.0,0,0,0,0,0,0,0,1,0.0,8.13,46407,0,20,0,1
1632,772753,2/11/2017,Illinois,Chicago,100 block of North Mayfield,41.8821,-87.7718,60638,7.0,1,3,4,1.0,0,0,0,0,0,1,1,4,22.3,4.2,78035,1,38,1,0
1633,773162,2/12/2017,New York,Newburgh,253 South William Street,41.4964,-74.0191,07646,18.0,1,3,4,1.0,0,0,0,0,0,1,0,1,24.0,4.6,103017,1,1,0,0
1634,773908,2/12/2017,Florida,Greenville,Church Ave and Obadiah St,30.4617,-83.633,40322,2.0,0,5,5,1.0,0,0,0,0,0,0,0,1,0.0,6.45,45843,0,18,0,0
1635,773002,2/12/2017,Missouri,Caruthersville,908 Truman Blvd,36.1927,-89.6665,61534,8.0,1,6,7,1.0,0,0,0,0,0,1,0,1,25.0,7.4,69062,0,24,0,1
1636,775903,2/15/2017,California,Salinas,30 Soledad Street,36.6791,-121.65299999999999,94548,20.0,0,4,4,2.0,1,0,0,0,0,1,1,5,39.8,3.85,72628,1,23,0,0
1637,775531,2/15/2017,Illinois,Chicago,3949 South Albany Avenue,41.8213,-87.7019,60805,4.0,3,2,5,1.0,1,0,0,0,0,1,0,5,18.8,4.2,86838,1,33,0,0
1638,776988,2/17/2017,New York,Binghamton,121 Susquehanna St,42.0967,-75.9057,18844,22.0,0,4,4,1.0,0,0,0,0,0,1,0,2,17.5,4.6,57983,0,6,0,0
1639,777389,2/18/2017,Minnesota,Saint Paul (Maplewood),1700 Rice St,44.9931,-93.1059,71457,4.0,0,5,5,1.0,0,0,0,0,0,1,0,1,0.0,6.05,58063,1,14,0,0
1640,777876,2/18/2017,Pennsylvania,Philadelphia,1 block of N Conestoga,39.9725,-75.23,19153,2.0,0,4,4,1.0,0,0,0,0,0,1,0,4,15.8,7.4,56575,1,40,1,0
1641,777410,2/18/2017,Indiana,South Bend,1000 block of Yukon St,41.6915,-86.2635,46931,2.0,1,3,4,1.0,0,0,0,0,0,1,1,4,26.5,6.8,52772,0,11,0,0
1642,778182,2/19/2017,Virginia,Norfolk,Church Street and East Virginia Beach Blvd,36.8564,-76.2791,17944,3.0,1,3,4,1.0,0,0,0,0,0,1,1,2,22.5,6.9,52245,1,16,0,0
1643,778961,2/19/2017,Idaho,Preston,67 W. 200 S.,42.092,-111.87899999999999,85224,2.0,4,0,4,1.0,0,0,1,0,0,1,0,4,16.3,8.73,77302,0,17,0,0
1644,777996,2/19/2017,Iowa,Ames,200 block of Welch Avenue,42.0214,-93.6502,70661,4.0,0,5,5,1.0,0,0,0,0,0,1,0,4,20.0,5.8,64485,0,11,0,0
1645,777887,2/19/2017,Wisconsin,Madison,4222 E Washington Ave,43.1267,-89.3111,61327,2.0,0,4,4,1.0,0,0,0,0,0,1,0,2,25.0,7.4,77686,1,18,0,0
1646,778941,2/20/2017,Ohio,Cleveland,1082 East 105th Street,41.5275,-81.6156,33972,11.0,0,5,5,1.0,0,0,0,0,0,1,1,5,18.2,7.4,57741,1,32,0,0
1647,778538,2/20/2017,California,Whittier,Colima Rd and Mar Vista St,33.9619,-118.00200000000001,91016,38.0,2,2,4,2.0,1,0,1,0,0,1,0,3,41.7,3.85,93939,1,17,0,0
1648,779582,2/21/2017,Mississippi,Toomsuba,Butts Road,32.434,-88.4973,42040,3.0,4,0,4,1.0,0,0,0,0,0,1,1,4,34.8,7.4,105046,0,13,0,0
1649,780036,2/21/2017,Ohio,Cleveland,16700 Lorain Ave,41.451,-81.814,33823,9.0,0,4,4,1.0,1,0,0,0,1,1,1,6,28.5,7.4,56952,1,14,0,0
1650,780792,2/22/2017,New York,Rochester,191 Genesee St,43.1463,-77.6361,14487,25.0,0,4,4,1.0,0,0,0,0,0,1,0,4,31.5,4.6,79179,1,8,0,0
1651,781439,2/23/2017,Kansas,Newton,2111 N. Spencer,38.024,-97.3183,78521,4.0,4,0,4,1.0,0,1,0,0,0,1,0,4,34.8,7.4,42594,0,15,0,0
1652,783090,2/25/2017,Florida,Jacksonville,3604 Moncrief Rd,30.3603,-81.6765,34145,5.0,1,4,5,1.0,0,0,0,0,0,1,0,1,22.0,6.45,93960,1,12,0,0
1653,783102,2/25/2017,Ohio,Warren,1564 Niles Cortland Rd SE,41.2206,-80.7405,29926,13.0,2,3,5,1.0,1,0,0,0,0,1,1,6,27.7,7.4,84369,1,7,0,0
1654,783623,2/26/2017,Indiana,Gary,1700 block of Grant St,41.5858,-87.3567,42464,1.0,1,4,5,1.0,0,0,0,0,0,1,0,6,26.3,6.8,55425,1,8,0,0
1655,783963,2/27/2017,Virginia,Newport News,11810 Fountain Way,37.0849,-76.4701,17582,2.0,0,4,4,1.0,0,0,0,0,0,1,1,4,19.5,6.9,75525,0,3,0,0
1656,785262,2/28/2017,Ohio,Cincinnati,1700 of Casey Drive,39.1778,-84.5462,49266,1.0,0,6,6,1.0,0,0,0,0,0,1,1,4,19.3,7.4,54143,0,5,0,0
